0xb1040D3ce131b3204E5229C80a8d5Ae271B2ef09,100000000000000000000
0x94Cb779b19701079aF74Dd4ef05BBf0CC359aEDa,100000000000000000000
0x80b072c23Bb150AF9A7F12b747045aD8f6Fe4580,100000000000000000000
0x46f1C1e9ccEf728877f2D821741d6722A9fca147,100000000000000000000
0xCe18f65Ff050EBF0C838a769D9B123Fa281ED4E4,100000000000000000000
0x0008fA0aF4F697A90F974a08AAD3047e71f9229c,100000000000000000000
0xD56b8d0582D0EF1b476e86a2e310fDe7CA947380,100000000000000000000
0x4392a1e85658622790420E4e2e18d9449Df34A1E,100000000000000000000
0x9B8e53448c790FAd0D838D8F904e41B2deADDdD4,100000000000000000000
0x1a4a6C2B5e7B6F7881b67835123C3c27D8B08c88,100000000000000000000
0xb5B069370Ef24BC67F114e185D185063CE3479f8,100000000000000000000
0x29bC6c14e9D2D4378C420aEA050155ABb9D8d54e,100000000000000000000
0xf8533db72dcba94bf14a3C147A550Ae99d5F5daE,100000000000000000000
0x0921598333Cf3cE5FE2031C056C79aec59EE10b6,100000000000000000000
0x9c02AF7715BEc2A8eFe5c391F9473CA3452285dD,100000000000000000000
0x1A52d5C83fEF4bda7d28fa4F197fD6eB4c294693,100000000000000000000
0xA6cA7F39f2B3f344bc02FA42e4d15833865938F5,100000000000000000000
0x69938889b65691aEAE83c4d5f2a05647D315Aa23,100000000000000000000
0x985aaEBcc47704403c888c7D6F0621F712E66d34,100000000000000000000
0xAfD959d4d8454e3bB2d371824Ca2802AFDcbD0da,100000000000000000000
0x02ed72e29A0aea5DE643786A0Ed73F060c94a9Cb,100000000000000000000
0x528Cc75F1e9eA1F59d31Cd63714014EED93BB69d,100000000000000000000
0xfc96dD349ac1e821c50E4e43e57519d7D187B0BB,100000000000000000000
0x09e75472db6c3B02453EA7D3C5Ae8d708DB66182,100000000000000000000
0x27CEA87b1C4dA9e6D61014945C0F3ac755fB7034,100000000000000000000
0xE8135Ea30CD94a43C07105E667336400489cE935,100000000000000000000
0xF59932EE9eeC308990455f21FCf1387EC0FcCf0E,100000000000000000000
0xACDb975ECaf12382F837Cc39aAd8A2c862FE05d6,100000000000000000000
0xE8514df83Bf2e3a0932571b322CC42A53F340ca2,100000000000000000000
0x599D61966b2D3181e76E42F3a9F164163FcBdDEF,100000000000000000000
0x483a915321Caf3B73759A7ff138c50A70D041fcb,100000000000000000000
0xC297903A668a246050089423b3A83eaeCcf7C27a,100000000000000000000
0x14718F1afDDdDF7f2642Ed1354d98E4aEF965548,100000000000000000000
0x937b29E4e62aCc1370F8d80ddC51Ae57c5C535b0,100000000000000000000
0xF417289f18fCe92B91ca03791B2bdb6b8B11B037,100000000000000000000
0xC700Ab1a089866c2A83d8D6c5FDDb4d20be016db,100000000000000000000
0xF417289f18fCe92B91ca03791B2bdb6b8B11B037,100000000000000000000
0xCbeB84Ce9446c2986f79736Ee37C0216e64a4801,100000000000000000000
0x13B815ACE64641e93E21Db2abdA9C5348c830762,100000000000000000000
0x381df59c64B4a7C24a666686678544B5d6F7e694,100000000000000000000
0xd31a4fD2218209007CD493e32Ad98F712045A8ee,100000000000000000000
0xDDf846d3d0ED510d969d0C267641b3f6DaC0D1e0,100000000000000000000
0x9ee5c391e0b114c8a094c71273351623cb6d863f,600000000000000000000
0x777480ff6351d131e4999c9aaa2c1afabf0be76d,600000000000000000000
0x91e702786867e27d83a8bb1e449ba49a58907867,500000000000000000000
0xb8f89400bec36a17381a2dd6cd5cab645ca62c91,500000000000000000000
0x2dc1f837c114da8144f7a2dd3644899ec04dce2c,500000000000000000000
0x8cc44a3fe63e844f37cee1c91f7b5bc4ad26639e,500000000000000000000
0x5df9e050846b1abcb729f7e4ac4a9b3fd81198d2,500000000000000000000
0xd88f6e4e70e2951f13de1a1e6dde814c89879abd,500000000000000000000
0xd7d6b25be862725e8dbbff27aa8ef082771cb612,400000000000000000000
0xf156ac9af25077dcd1a91ac36f4b1b7c65625bb6,400000000000000000000
0xd4a9957a595cbe54a4370f8c88c8954601b40dcf,400000000000000000000
0x37c5b029f9c3691b3d47cb024f84e5e257aeb0bb,300000000000000000000
0x5ee21eac7496daf04e4bd9e44e305276e971920f,300000000000000000000
0xcafd432b7ecafff352d92fcb81c60380d437e99d,300000000000000000000
0x429820aeb1a1e5f6c74f909f51180aa219caf8cf,200000000000000000000
0x446b893436e0e1f2a9b4b5bcbb4739ecdfff2b75,200000000000000000000
0x497ccb37e86898a7a5a1f741080b95fef63489bc,200000000000000000000
0xa37ef19c80de0e357c7d3f887481667d27fe89e2,200000000000000000000
0xb3677f6f3d2f529824a021db5d94b61ebbce8563,200000000000000000000
0xc295763eed507d4a0f8b77241c03dd3354781a15,200000000000000000000
0xd5187e145a7122d3800f5c30b8efc9a63526f7f0,200000000000000000000
0x5e699f0140039be57ca8c27ee5b4697aa0769b57,200000000000000000000
0x2487fc7e019860afbfc7fb16689e421843c777e2,200000000000000000000
0x2974acf997f067b466f75b9639fdbe884ecc90dc,100000000000000000000
0x2a9e4c022d26d3277fdb60f36779142e1d53e03d,100000000000000000000
0x34f5a5e655a1accbda3c584f83cdc03d97b19983,100000000000000000000
0x42022c4c5b185cc871c898e729d765e26754bf03,100000000000000000000
0x47af38230614fca9127bf6e95a3e602075f532d2,100000000000000000000
0x54691741f6451f4eae797bd365a17b45ece418f3,100000000000000000000
0xa5a3ee1f3e04bf47d246bd778127a557ed13d87d,100000000000000000000
0xb546fb9f4db1cfff7cde73bc97ad426a4ff94fd4,100000000000000000000
0xb9e291b68e584be657477289389b3a6deed3e34c,100000000000000000000
0xcabba4560c96fade3dd6c29cf24cfb16a228bc1c,100000000000000000000
0x96ebaaffc2ac8d5d8cd95fd37514c1f821681cb0,100000000000000000000
0x6c19d6c5c07c16e80b1475f13485788cf3022763,100000000000000000000
0xde2626860df495343a9e17dd47139a7f92207c0e,100000000000000000000
0xe0f61822b45bb03cdc581283287941517810d7ba,100000000000000000000
